,negative count,postive count,neutral count,negative count idf,postive count idf,p/n difference,p percentage,n percentage
conceal,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
conced,0.0,1.0,1.0,0.0,9.731863573372898e-07,1.0,0.5,0.0
conceiv,8.0,5.0,1.0,0.0,0.0,-3.0,0.35714285714285715,0.5714285714285714
concentr,28.0,22.0,39.0,0.0,0.0,-6.0,0.24719101123595505,0.3146067415730337
concept,0.0,5.0,0.0,0.0,1.3184297118972893e-05,5.0,1.0,0.0
conceptu,1.0,0.0,1.0,6.70680765458345e-07,0.0,-1.0,0.0,0.5
concern,182.0,166.0,112.0,0.0,0.0,-16.0,0.36086956521739133,0.39565217391304347
concert,1.0,0.0,1.0,6.70680765458345e-07,0.0,-1.0,0.0,0.5
conclud,42.0,41.0,36.0,0.0,0.0,-1.0,0.3445378151260504,0.35294117647058826
conclus,25.0,23.0,17.0,0.0,0.0,-2.0,0.35384615384615387,0.38461538461538464
concret,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
concurr,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
condit,409.0,267.0,422.0,0.0,0.0,-142.0,0.24316939890710382,0.37249544626593806
condition,1.0,1.0,0.0,6.70680765458345e-07,9.731863573372898e-07,0.0,0.5,0.5
conduc,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
conduct,19.0,23.0,53.0,0.0,0.0,4.0,0.24210526315789474,0.2
conduit,0.0,3.0,0.0,0.0,7.910578271383735e-06,3.0,1.0,0.0
confeder,13.0,7.0,0.0,1.2742934543708556e-05,6.812304501361029e-06,-6.0,0.35,0.65
confer,7.0,10.0,6.0,0.0,0.0,3.0,0.43478260869565216,0.30434782608695654
confid,339.0,355.0,228.0,0.0,0.0,16.0,0.38503253796095444,0.3676789587852495
confidenti,0.0,1.0,1.0,0.0,9.731863573372898e-07,1.0,0.5,0.0
configur,0.0,1.0,1.0,0.0,9.731863573372898e-07,1.0,0.5,0.0
confin,3.0,2.0,4.0,0.0,0.0,-1.0,0.2222222222222222,0.3333333333333333
confirm,29.0,15.0,29.0,0.0,0.0,-14.0,0.2054794520547945,0.3972602739726027
conflict,3.0,13.0,8.0,0.0,0.0,10.0,0.5416666666666666,0.125
confluenc,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
confound,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
confront,1.0,1.0,0.0,6.70680765458345e-07,9.731863573372898e-07,0.0,0.5,0.5
confus,3.0,5.0,0.0,2.68272306183338e-06,4.865931786686449e-06,2.0,0.625,0.375
congratul,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
congress,4.0,3.0,8.0,0.0,0.0,-1.0,0.2,0.26666666666666666
congression,3.0,0.0,0.0,7.268868427606491e-06,0.0,-3.0,0.0,1.0
conjectur,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
conjunct,8.0,2.0,3.0,0.0,0.0,-6.0,0.15384615384615385,0.6153846153846154
conjunctur,15.0,12.0,6.0,0.0,0.0,-3.0,0.36363636363636365,0.45454545454545453
connect,6.0,5.0,3.0,0.0,0.0,-1.0,0.35714285714285715,0.42857142857142855
consecut,28.0,31.0,21.0,0.0,0.0,3.0,0.3875,0.35
consensu,21.0,21.0,8.0,0.0,0.0,0.0,0.42,0.42
consequ,96.0,94.0,100.0,0.0,0.0,-2.0,0.32413793103448274,0.3310344827586207
consequenti,0.0,1.0,0.0,0.0,2.6368594237945787e-06,1.0,1.0,0.0
conserv,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
consid,78.0,89.0,83.0,0.0,0.0,11.0,0.356,0.312
consider,126.0,144.0,104.0,0.0,0.0,18.0,0.3850267379679144,0.33689839572192515
consist,363.0,464.0,487.0,0.0,0.0,101.0,0.3531202435312024,0.2762557077625571
consolid,37.0,63.0,22.0,0.0,0.0,26.0,0.5163934426229508,0.30327868852459017
conson,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
consortium,11.0,9.0,4.0,0.0,0.0,-2.0,0.375,0.4583333333333333
conspicu,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
constant,17.0,30.0,17.0,0.0,0.0,13.0,0.46875,0.265625
constel,1.0,0.0,0.0,3.6344342138032454e-06,0.0,-1.0,0.0,1.0
constitut,5.0,4.0,6.0,0.0,0.0,-1.0,0.26666666666666666,0.3333333333333333
constrain,16.0,12.0,32.0,0.0,0.0,-4.0,0.2,0.26666666666666666
constraint,23.0,24.0,18.0,0.0,0.0,1.0,0.36923076923076925,0.35384615384615387
constru,0.0,1.0,0.0,0.0,2.6368594237945787e-06,1.0,1.0,0.0
construct,85.0,66.0,87.0,0.0,0.0,-19.0,0.2773109243697479,0.35714285714285715
consult,11.0,2.0,12.0,0.0,0.0,-9.0,0.08,0.44
consum,378.0,514.0,315.0,0.0,0.0,136.0,0.4258492129246065,0.3131731565865783
consump,0.0,1.0,0.0,0.0,2.6368594237945787e-06,1.0,1.0,0.0
consumpt,522.0,678.0,252.0,0.0,0.0,156.0,0.4669421487603306,0.359504132231405
contact,70.0,37.0,86.0,0.0,0.0,-33.0,0.19170984455958548,0.3626943005181347
contagi,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
contagion,6.0,2.0,10.0,0.0,0.0,-4.0,0.1111111111111111,0.3333333333333333
contain,43.0,48.0,73.0,0.0,0.0,5.0,0.2926829268292683,0.2621951219512195
contempl,5.0,0.0,1.0,4.694765358208415e-06,0.0,-5.0,0.0,0.8333333333333334
contemporan,1.0,2.0,0.0,6.70680765458345e-07,1.9463727146745796e-06,1.0,0.6666666666666666,0.3333333333333333
contemporari,0.0,1.0,0.0,0.0,2.6368594237945787e-06,1.0,1.0,0.0
contend,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
content,7.0,1.0,1.0,0.0,0.0,-6.0,0.1111111111111111,0.7777777777777778
context,37.0,43.0,36.0,0.0,0.0,6.0,0.3706896551724138,0.31896551724137934
conti,0.0,1.0,0.0,0.0,2.6368594237945787e-06,1.0,1.0,0.0
continent,14.0,5.0,12.0,0.0,0.0,-9.0,0.16129032258064516,0.45161290322580644
conting,2.0,5.0,10.0,0.0,0.0,3.0,0.29411764705882354,0.11764705882352941
continu,961.0,936.0,972.0,0.0,0.0,-25.0,0.3262460787730917,0.33495991634715927
contour,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
contract,90.0,62.0,97.0,0.0,0.0,-28.0,0.24899598393574296,0.3614457831325301
contractionari,10.0,0.0,7.0,1.0060211481875176e-05,0.0,-10.0,0.0,0.5882352941176471
contractu,3.0,0.0,0.0,9.086085534508113e-06,0.0,-3.0,0.0,1.0
contradict,1.0,3.0,1.0,0.0,0.0,2.0,0.6,0.2
contradictori,1.0,0.0,1.0,6.70680765458345e-07,0.0,-1.0,0.0,0.5
contrari,4.0,11.0,3.0,0.0,0.0,7.0,0.6111111111111112,0.2222222222222222
contrast,119.0,127.0,100.0,0.0,0.0,8.0,0.3670520231213873,0.3439306358381503
contribut,238.0,280.0,212.0,0.0,0.0,42.0,0.3835616438356164,0.32602739726027397
contributor,6.0,2.0,3.0,0.0,0.0,-4.0,0.18181818181818182,0.5454545454545454
contributori,2.0,1.0,1.0,0.0,0.0,-1.0,0.25,0.5
control,5.0,5.0,12.0,0.0,0.0,0.0,0.22727272727272727,0.22727272727272727
controversi,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
conunitte,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
conven,1.0,0.0,1.0,6.70680765458345e-07,0.0,-1.0,0.0,0.5
conveni,0.0,1.0,0.0,0.0,2.6368594237945787e-06,1.0,1.0,0.0
convent,22.0,14.0,18.0,0.0,0.0,-8.0,0.25925925925925924,0.4074074074074074
converg,3.0,1.0,3.0,0.0,0.0,-2.0,0.14285714285714285,0.42857142857142855
convers,2.0,4.0,3.0,0.0,0.0,2.0,0.4444444444444444,0.2222222222222222
convert,1.0,2.0,0.0,6.70680765458345e-07,1.9463727146745796e-06,1.0,0.6666666666666666,0.3333333333333333
convey,3.0,0.0,1.0,3.3534038272917253e-06,0.0,-3.0,0.0,0.75
convinc,3.0,8.0,0.0,3.3534038272917253e-06,7.785490858698318e-06,5.0,0.7272727272727273,0.2727272727272727
convincingli,1.0,1.0,0.0,6.70680765458345e-07,9.731863573372898e-07,0.0,0.5,0.5
cool,3.0,4.0,1.0,0.0,0.0,1.0,0.5,0.375
coordin,1.0,0.0,4.0,6.70680765458345e-07,0.0,-1.0,0.0,0.2
cope,2.0,0.0,1.0,2.0120422963750354e-06,0.0,-2.0,0.0,0.6666666666666666
core,82.0,56.0,129.0,0.0,0.0,-26.0,0.20973782771535582,0.30711610486891383
corn,1.0,0.0,1.0,6.70680765458345e-07,0.0,-1.0,0.0,0.5
cornerston,0.0,1.0,0.0,0.0,2.6368594237945787e-06,1.0,1.0,0.0
corollari,0.0,1.0,0.0,0.0,2.6368594237945787e-06,1.0,1.0,0.0
coronaviru,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0
corpor,270.0,214.0,295.0,0.0,0.0,-56.0,0.27471116816431324,0.3465982028241335
correct,37.0,29.0,21.0,0.0,0.0,-8.0,0.3333333333333333,0.42528735632183906
correctli,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
correl,12.0,15.0,14.0,0.0,0.0,3.0,0.36585365853658536,0.2926829268292683
correspond,28.0,29.0,25.0,0.0,0.0,1.0,0.35365853658536583,0.34146341463414637
correspondingli,12.0,5.0,8.0,0.0,0.0,-7.0,0.2,0.48
corridor,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
corrobor,14.0,10.0,8.0,0.0,0.0,-4.0,0.3125,0.4375
corroboratori,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
cost,467.0,292.0,422.0,0.0,0.0,-175.0,0.2472480948348857,0.3954276037256562
costli,6.0,11.0,8.0,0.0,0.0,5.0,0.44,0.24
could,654.0,646.0,592.0,0.0,0.0,-8.0,0.34143763213530653,0.3456659619450317
council,13.0,15.0,24.0,0.0,0.0,2.0,0.28846153846153844,0.25
count,34.0,28.0,40.0,0.0,0.0,-6.0,0.27450980392156865,0.3333333333333333
counter,8.0,2.0,6.0,0.0,0.0,-6.0,0.125,0.5
counteract,2.0,5.0,3.0,0.0,0.0,3.0,0.5,0.2
counterbal,0.0,3.0,0.0,0.0,7.910578271383735e-06,3.0,1.0,0.0
counterbalanc,3.0,2.0,1.0,0.0,0.0,-1.0,0.3333333333333333,0.5
countercycl,1.0,0.0,8.0,6.70680765458345e-07,0.0,-1.0,0.0,0.1111111111111111
counterfactu,0.0,2.0,0.0,0.0,5.2737188475891574e-06,2.0,1.0,0.0
counterpart,14.0,15.0,12.0,0.0,0.0,1.0,0.36585365853658536,0.34146341463414637
counterparti,3.0,0.0,0.0,9.086085534508113e-06,0.0,-3.0,0.0,1.0
counterproduct,3.0,0.0,0.0,7.268868427606491e-06,0.0,-3.0,0.0,1.0
countervail,3.0,5.0,1.0,0.0,0.0,2.0,0.5555555555555556,0.3333333333333333
countri,169.0,236.0,199.0,0.0,0.0,67.0,0.39072847682119205,0.27980132450331124
countrysid,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
coupl,26.0,24.0,28.0,0.0,0.0,-2.0,0.3076923076923077,0.3333333333333333
coupon,1.0,0.0,0.0,3.6344342138032454e-06,0.0,-1.0,0.0,1.0
cours,61.0,37.0,55.0,0.0,0.0,-24.0,0.24183006535947713,0.39869281045751637
court,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
coven,1.0,0.0,3.0,6.70680765458345e-07,0.0,-1.0,0.0,0.25
cover,19.0,14.0,25.0,0.0,0.0,-5.0,0.2413793103448276,0.3275862068965517
coverag,1.0,3.0,1.0,0.0,0.0,2.0,0.6,0.2
covid,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0
cpb,1.0,1.0,0.0,6.70680765458345e-07,9.731863573372898e-07,0.0,0.5,0.5
cpi,383.0,343.0,484.0,0.0,0.0,-40.0,0.2834710743801653,0.3165289256198347
cpih,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
cre,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
creat,19.0,19.0,19.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
creation,8.0,14.0,4.0,0.0,0.0,6.0,0.5384615384615384,0.3076923076923077
cred,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
credenc,1.0,0.0,0.0,3.6344342138032454e-06,0.0,-1.0,0.0,1.0
credibl,12.0,10.0,6.0,0.0,0.0,-2.0,0.35714285714285715,0.42857142857142855
credit,396.0,308.0,351.0,0.0,0.0,-88.0,0.2919431279620853,0.3753554502369668
creditor,4.0,1.0,4.0,0.0,0.0,-3.0,0.1111111111111111,0.4444444444444444
creditworthi,1.0,3.0,1.0,0.0,0.0,2.0,0.6,0.2
creep,1.0,1.0,0.0,6.70680765458345e-07,9.731863573372898e-07,0.0,0.5,0.5
crept,0.0,2.0,0.0,0.0,5.2737188475891574e-06,2.0,1.0,0.0
crimea,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
crise,5.0,10.0,4.0,0.0,0.0,5.0,0.5263157894736842,0.2631578947368421
crisi,104.0,95.0,213.0,0.0,0.0,-9.0,0.23058252427184467,0.2524271844660194
criterion,3.0,5.0,7.0,0.0,0.0,2.0,0.3333333333333333,0.2
critic,1.0,5.0,7.0,0.0,0.0,4.0,0.38461538461538464,0.07692307692307693
crop,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
cross,9.0,6.0,1.0,0.0,0.0,-3.0,0.375,0.5625
crowd,0.0,1.0,0.0,0.0,2.6368594237945787e-06,1.0,1.0,0.0
crucial,8.0,5.0,7.0,0.0,0.0,-3.0,0.25,0.4
crude,20.0,27.0,25.0,0.0,0.0,7.0,0.375,0.2777777777777778
crunch,1.0,3.0,7.0,0.0,0.0,2.0,0.2727272727272727,0.09090909090909091
crystalis,0.0,1.0,0.0,0.0,2.6368594237945787e-06,1.0,1.0,0.0
crystallis,25.0,17.0,6.0,0.0,0.0,-8.0,0.3541666666666667,0.5208333333333334
culmin,1.0,0.0,1.0,6.70680765458345e-07,0.0,-1.0,0.0,0.5
cultur,1.0,2.0,1.0,0.0,0.0,1.0,0.5,0.25
cumul,13.0,17.0,11.0,0.0,0.0,4.0,0.4146341463414634,0.3170731707317073
cunliff,5.0,6.0,19.0,0.0,0.0,1.0,0.2,0.16666666666666666
cup,1.0,0.0,1.0,1.34136153091669e-06,0.0,-1.0,0.0,0.5
curb,0.0,2.0,3.0,0.0,1.9463727146745796e-06,2.0,0.4,0.0
currenc,61.0,45.0,54.0,0.0,0.0,-16.0,0.28125,0.38125
current,327.0,322.0,326.0,0.0,0.0,-5.0,0.3302564102564103,0.3353846153846154
curtail,3.0,1.0,1.0,0.0,0.0,-2.0,0.2,0.6
curv,70.0,110.0,98.0,0.0,0.0,40.0,0.39568345323741005,0.2517985611510791
cush,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
cushion,4.0,0.0,4.0,4.024084592750071e-06,0.0,-4.0,0.0,0.5
custom,8.0,2.0,14.0,0.0,0.0,-6.0,0.08333333333333333,0.3333333333333333
customis,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
cut,203.0,131.0,181.0,0.0,0.0,-72.0,0.2543689320388349,0.3941747572815534
cutback,3.0,3.0,0.0,2.68272306183338e-06,2.919559072011869e-06,0.0,0.5,0.5
cycl,48.0,53.0,26.0,0.0,0.0,5.0,0.41732283464566927,0.3779527559055118
cyclic,33.0,38.0,22.0,0.0,0.0,5.0,0.40860215053763443,0.3548387096774194
cyclon,1.0,0.0,0.0,3.6344342138032454e-06,0.0,-1.0,0.0,1.0
cypriot,0.0,1.0,4.0,0.0,9.731863573372898e-07,1.0,0.2,0.0
cypru,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
daewoo,0.0,1.0,0.0,0.0,2.6368594237945787e-06,1.0,1.0,0.0
daili,1.0,0.0,4.0,1.34136153091669e-06,0.0,-1.0,0.0,0.2
dale,12.0,21.0,10.0,0.0,0.0,9.0,0.4883720930232558,0.27906976744186046
damag,21.0,16.0,19.0,0.0,0.0,-5.0,0.2857142857142857,0.375
dampen,41.0,34.0,39.0,0.0,0.0,-7.0,0.2982456140350877,0.35964912280701755
danger,3.0,4.0,3.0,0.0,0.0,1.0,0.4,0.3
data,865.0,906.0,802.0,0.0,0.0,41.0,0.3521181500194326,0.33618344345122425
databank,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
databas,3.0,1.0,3.0,0.0,0.0,-2.0,0.14285714285714285,0.42857142857142855
dataset,1.0,1.0,0.0,1.34136153091669e-06,9.731863573372898e-07,0.0,0.5,0.5
date,31.0,38.0,51.0,0.0,0.0,7.0,0.31666666666666665,0.25833333333333336
daunt,0.0,1.0,0.0,0.0,2.6368594237945787e-06,1.0,1.0,0.0
dave,0.0,2.0,11.0,0.0,1.9463727146745796e-06,2.0,0.15384615384615385,0.0
david,43.0,44.0,25.0,0.0,0.0,1.0,0.39285714285714285,0.38392857142857145
dawn,0.0,1.0,0.0,0.0,2.6368594237945787e-06,1.0,1.0,0.0
dax,1.0,2.0,1.0,0.0,0.0,1.0,0.5,0.25
day,63.0,60.0,72.0,0.0,0.0,-3.0,0.3076923076923077,0.3230769230769231
dc,0.0,1.0,1.0,0.0,9.731863573372898e-07,1.0,0.5,0.0
de,10.0,11.0,4.0,0.0,0.0,1.0,0.44,0.4
deadlin,3.0,2.0,22.0,0.0,0.0,-1.0,0.07407407407407407,0.1111111111111111
deadlock,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
deal,23.0,11.0,76.0,0.0,0.0,-12.0,0.1,0.20909090909090908
dealer,1.0,5.0,3.0,0.0,0.0,4.0,0.5555555555555556,0.1111111111111111
dealership,1.0,0.0,1.0,6.70680765458345e-07,0.0,-1.0,0.0,0.5
deann,14.0,10.0,3.0,0.0,0.0,-4.0,0.37037037037037035,0.5185185185185185
dearer,0.0,2.0,0.0,0.0,5.2737188475891574e-06,2.0,1.0,0.0
death,1.0,0.0,1.0,1.34136153091669e-06,0.0,-1.0,0.0,0.5
debat,11.0,4.0,6.0,0.0,0.0,-7.0,0.19047619047619047,0.5238095238095238
debt,127.0,146.0,105.0,0.0,0.0,19.0,0.3862433862433862,0.335978835978836
debtor,0.0,3.0,0.0,0.0,7.910578271383735e-06,3.0,1.0,0.0
decad,21.0,29.0,26.0,0.0,0.0,8.0,0.3815789473684211,0.27631578947368424
decay,0.0,1.0,0.0,0.0,2.6368594237945787e-06,1.0,1.0,0.0
deceler,34.0,15.0,24.0,0.0,0.0,-19.0,0.2054794520547945,0.4657534246575342
decemb,188.0,160.0,171.0,0.0,0.0,-28.0,0.30828516377649323,0.3622350674373796
decid,18.0,16.0,14.0,0.0,0.0,-2.0,0.3333333333333333,0.375
decim,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
decis,160.0,166.0,167.0,0.0,0.0,6.0,0.3367139959432049,0.32454361054766734
declar,1.0,1.0,4.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666
declin,323.0,291.0,368.0,0.0,0.0,-32.0,0.29633401221995925,0.3289205702647658
decompos,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
decomposit,0.0,2.0,0.0,0.0,5.2737188475891574e-06,2.0,1.0,0.0
decoupl,2.0,1.0,0.0,2.0120422963750354e-06,9.731863573372898e-07,-1.0,0.3333333333333333,0.6666666666666666
decreas,17.0,24.0,19.0,0.0,0.0,7.0,0.4,0.2833333333333333
dedic,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
deem,1.0,0.0,0.0,3.6344342138032454e-06,0.0,-1.0,0.0,1.0
deep,5.0,3.0,10.0,0.0,0.0,-2.0,0.16666666666666666,0.2777777777777778
deepen,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
deeper,10.0,5.0,0.0,9.38953071641683e-06,4.865931786686449e-06,-5.0,0.3333333333333333,0.6666666666666666
deepli,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
default,30.0,12.0,7.0,0.0,0.0,-18.0,0.24489795918367346,0.6122448979591837
defenc,4.0,12.0,11.0,0.0,0.0,8.0,0.4444444444444444,0.14814814814814814
defens,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
defer,10.0,4.0,10.0,0.0,0.0,-6.0,0.16666666666666666,0.4166666666666667
deferr,0.0,1.0,1.0,0.0,9.731863573372898e-07,1.0,0.5,0.0
defici,0.0,1.0,1.0,0.0,9.731863573372898e-07,1.0,0.5,0.0
deficit,72.0,70.0,72.0,0.0,0.0,-2.0,0.32710280373831774,0.3364485981308411
defin,1.0,5.0,15.0,0.0,0.0,4.0,0.23809523809523808,0.047619047619047616
definit,1.0,4.0,3.0,0.0,0.0,3.0,0.5,0.125
deflat,45.0,51.0,19.0,0.0,0.0,6.0,0.4434782608695652,0.391304347826087
deflationari,1.0,4.0,10.0,0.0,0.0,3.0,0.26666666666666666,0.06666666666666667
degre,123.0,209.0,148.0,0.0,0.0,86.0,0.4354166666666667,0.25625
delay,71.0,40.0,50.0,0.0,0.0,-31.0,0.2484472049689441,0.4409937888198758
deleteri,1.0,0.0,1.0,6.70680765458345e-07,0.0,-1.0,0.0,0.5
deleverag,6.0,4.0,3.0,0.0,0.0,-2.0,0.3076923076923077,0.46153846153846156
deliber,1.0,0.0,3.0,1.34136153091669e-06,0.0,-1.0,0.0,0.25
delic,3.0,0.0,0.0,7.268868427606491e-06,0.0,-3.0,0.0,1.0
delink,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
delinqu,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
deliv,10.0,13.0,11.0,0.0,0.0,3.0,0.38235294117647056,0.29411764705882354
deliveri,3.0,2.0,10.0,0.0,0.0,-1.0,0.13333333333333333,0.2
deloitt,14.0,1.0,19.0,0.0,0.0,-13.0,0.029411764705882353,0.4117647058823529
demand,917.0,945.0,678.0,0.0,0.0,28.0,0.3720472440944882,0.3610236220472441
demograph,1.0,5.0,4.0,0.0,0.0,4.0,0.5,0.1
demographi,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
demonstr,3.0,5.0,4.0,0.0,0.0,2.0,0.4166666666666667,0.25
demutualis,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0
denomin,10.0,11.0,3.0,0.0,0.0,1.0,0.4583333333333333,0.4166666666666667
dent,6.0,7.0,6.0,0.0,0.0,1.0,0.3684210526315789,0.3157894736842105
depart,10.0,6.0,1.0,0.0,0.0,-4.0,0.35294117647058826,0.5882352941176471
department,6.0,1.0,4.0,0.0,0.0,-5.0,0.09090909090909091,0.5454545454545454
departur,1.0,0.0,1.0,6.70680765458345e-07,0.0,-1.0,0.0,0.5
depend,149.0,170.0,147.0,0.0,0.0,21.0,0.3648068669527897,0.3197424892703863
deplet,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
deploy,1.0,4.0,4.0,0.0,0.0,3.0,0.4444444444444444,0.1111111111111111
deposit,53.0,35.0,50.0,0.0,0.0,-18.0,0.2536231884057971,0.38405797101449274
depositor,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
depreci,210.0,263.0,178.0,0.0,0.0,53.0,0.4039938556067588,0.3225806451612903
depress,57.0,29.0,57.0,0.0,0.0,-28.0,0.20279720279720279,0.3986013986013986
depth,2.0,6.0,6.0,0.0,0.0,4.0,0.42857142857142855,0.14285714285714285
deputi,1.0,5.0,0.0,1.34136153091669e-06,4.865931786686449e-06,4.0,0.8333333333333334,0.16666666666666666
derail,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
deregul,1.0,1.0,0.0,1.34136153091669e-06,9.731863573372898e-07,0.0,0.5,0.5
deriv,26.0,44.0,33.0,0.0,0.0,18.0,0.42718446601941745,0.2524271844660194
describ,23.0,26.0,30.0,0.0,0.0,3.0,0.3291139240506329,0.2911392405063291
descript,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
design,8.0,9.0,19.0,0.0,0.0,1.0,0.25,0.2222222222222222
desir,30.0,35.0,24.0,0.0,0.0,5.0,0.39325842696629215,0.33707865168539325
despit,125.0,141.0,112.0,0.0,0.0,16.0,0.373015873015873,0.3306878306878307
destabilis,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
destin,3.0,2.0,0.0,2.68272306183338e-06,1.9463727146745796e-06,-1.0,0.4,0.6
destock,5.0,0.0,0.0,1.2720519748311357e-05,0.0,-5.0,0.0,1.0
destruct,3.0,0.0,4.0,2.68272306183338e-06,0.0,-3.0,0.0,0.42857142857142855
detach,0.0,1.0,1.0,0.0,9.731863573372898e-07,1.0,0.5,0.0
detail,37.0,31.0,39.0,0.0,0.0,-6.0,0.2897196261682243,0.34579439252336447
detect,3.0,0.0,0.0,7.268868427606491e-06,0.0,-3.0,0.0,1.0
deter,1.0,0.0,3.0,6.70680765458345e-07,0.0,-1.0,0.0,0.25
deterior,95.0,38.0,84.0,0.0,0.0,-57.0,0.17511520737327188,0.4377880184331797
determin,39.0,32.0,10.0,0.0,0.0,-7.0,0.3950617283950617,0.48148148148148145
deterr,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
detr,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
detract,1.0,1.0,7.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111
detriment,5.0,1.0,4.0,0.0,0.0,-4.0,0.1,0.5
deutsch,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
deutschemark,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
devalu,1.0,2.0,0.0,6.70680765458345e-07,1.9463727146745796e-06,1.0,0.6666666666666666,0.3333333333333333
devast,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
develop,291.0,315.0,303.0,0.0,0.0,24.0,0.3465346534653465,0.3201320132013201
developm,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
deviat,17.0,10.0,15.0,0.0,0.0,-7.0,0.23809523809523808,0.40476190476190477
devot,1.0,0.0,0.0,3.6344342138032454e-06,0.0,-1.0,0.0,1.0
dgi,0.0,4.0,0.0,0.0,1.0547437695178315e-05,4.0,1.0,0.0
dhl,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
diagnos,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
diagnost,0.0,3.0,0.0,0.0,7.910578271383735e-06,3.0,1.0,0.0
diamond,10.0,0.0,1.0,1.0060211481875176e-05,0.0,-10.0,0.0,0.9090909090909091
diana,3.0,0.0,3.0,2.68272306183338e-06,0.0,-3.0,0.0,0.5
dichotomi,2.0,0.0,0.0,5.451651320704868e-06,0.0,-2.0,0.0,1.0
dictat,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
die,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
diesel,0.0,2.0,1.0,0.0,1.9463727146745796e-06,2.0,0.6666666666666666,0.0
